,latitud,longitud,property_rooms,property_surface_total,property_type_Departamento,property_type_PH
399606,-34.599547,-58.43735,2.0,44.0,1,0
428424,-34.6143582,-58.4023642,4.0,102.0,1,0
27579,-34.581534,-58.4220623,2.0,113.0,1,0
383569,-34.6082039207,-58.4848594666,3.0,280.0,1,0
58751,-34.6025389,-58.4513367,5.0,162.0,0,1
424102,-34.6388788,-58.4198879,2.0,70.0,1,0
147426,-34.580086,-58.425837,4.0,92.0,1,0
222161,-34.5797,-58.4916,1.0,37.0,1,0
419246,-34.599247,-58.440245,3.0,67.0,0,1
105052,-34.6235099,-58.4622338,4.0,200.0,1,0
398083,-34.565457,-58.465499,4.0,219.0,1,0
115522,-34.5732255,-58.4732646,2.0,40.0,1,0
337153,-34.56733,-58.4754625,2.0,37.0,1,0
398768,-34.6298612,-58.4717862,3.0,85.0,1,0
434337,-34.623002,-58.371759,2.0,35.0,1,0
398061,-34.5543827265,-58.4583055973,2.0,45.0,1,0
92852,-34.6174225,-58.4442079,1.0,44.0,1,0
384510,-34.6202756,-58.434692,2.0,32.0,1,0
141891,-34.5728255,-58.4228884,4.0,120.0,1,0
204907,-34.60191727,-58.46936035,1.0,28.0,1,0
205108,-34.61009979,-58.51398468,1.0,49.0,1,0
302995,-34.6017796,-58.464152,2.0,58.4,1,0
281989,-34.626869,-58.4247741,2.0,38.0,1,0
96563,-34.5962695,-58.4028852,1.0,43.0,1,0
398786,-34.6262899,-58.4376325,1.0,40.0,1,0
221428,-34.6512396,-58.5268274,5.0,120.0,0,1
356943,-34.601349,-58.5031059,3.0,45.0,1,0
326363,-34.5796638,-58.4746838,2.0,43.0,1,0
387414,-34.587415,-58.402871,4.0,115.0,1,0
445342,-34.6363681902,-58.4736585617,2.0,42.0,1,0
153677,-34.5736993,-58.4583539,4.0,138.0,0,1
160157,-34.6028863,-58.3985665,2.0,45.0,1,0
412393,-34.5846087,-58.40529,3.0,77.0,1,0
158015,-34.6339114,-58.4462717,2.0,36.0,1,0
242982,-34.6035448,-58.4145672,2.0,39.0,1,0
128723,-34.6032285,-58.4225339,3.0,72.0,1,0
15351,-34.6288124,-58.4357089,1.0,50.0,1,0
225093,-34.6866363,-58.4650888,3.0,54.0,1,0
406472,-34.565072,-58.455059,3.0,54.0,1,0
228000,-34.5645877,-58.458838,3.0,91.4,1,0
449557,-34.5412501,-58.4729664,2.0,60.0,1,0
365101,-34.6035407141,-58.417426262,4.0,121.0,1,0
206776,-34.6008203,-58.4817317,1.0,37.0,1,0
112852,-34.5744419,-58.456615,3.0,121.0,0,0
9907,-34.5420508,-58.4740815,2.0,36.0,1,0
111226,-34.5545188,-58.4915986,2.0,48.0,1,0
449572,-34.54628,-58.473487,2.0,53.0,1,0
3553,-34.627596,-58.47274,3.0,66.0,1,0
380073,-34.603831,-58.363389,2.0,60.0,1,0
323782,-34.6183291,-58.5057331,1.0,36.0,1,0
203770,-34.582375,-58.4057688,1.0,49.2,1,0
73622,-34.6225889,-58.431818,2.0,85.0,1,0
449741,-34.6217824,-58.4244518,1.0,44.0,1,0
290566,-34.5946167,-58.4148634,1.0,41.0,1,0
393725,-34.598408,-58.4856468,4.0,156.0,0,1
452852,-34.628502,-58.437657,5.0,166.0,1,0
353235,-34.6126007,-58.4824831,3.0,90.0,1,0
431194,-34.6204375699,-58.3964717389,3.0,47.0,1,0
399858,-34.5789237,-58.4896967,1.0,40.0,1,0
40610,-34.5517264,-58.458014,1.0,35.0,1,0
206601,-34.597514,-58.4321003,2.0,50.0,1,0
412283,-34.5628112,-58.4654355,2.0,53.0,1,0
289718,-34.6377168,-58.5007029,4.0,200.0,0,1
321611,-34.6113166,-58.3632871,4.0,118.0,1,0
153309,-34.564785,-58.464517,2.0,42.0,1,0
15398,-34.6679461,-58.5045601,3.0,93.0,0,1
70968,-34.6282,-58.511885,1.0,30.0,0,1
270497,-34.6213113,-58.3868641,3.0,130.0,0,1
293360,-34.6354975683,-58.3740991781,4.0,108.0,1,0
308555,-34.5986162,-58.3726093,3.0,67.0,1,0
425332,-34.5459824,-58.4691104,1.0,46.0,1,0
110864,-34.58822283272422,-58.445512575005836,4.0,153.0,1,0
425585,-34.6011398,-58.4239636,1.0,24.0,1,0
339587,-34.577646,-58.4127341,3.0,100.0,1,0
140507,-34.5752731,-58.4922648,3.0,86.0,1,0
282799,-34.6146136947,-58.4070629816,3.0,58.0,1,0
133226,-34.5890477,-58.4154057,4.0,110.0,1,0
304462,-34.6219307,-58.3684681,2.0,65.0,1,0
356015,-34.6301236,-58.4250642,5.0,146.0,0,1
114920,-34.5917573347683,-58.45312565839696,3.0,50.0,1,0
106857,-34.58981463299412,-58.44894172208854,3.0,84.0,1,0
436966,-34.580059,-58.4395672,3.0,110.0,0,1
327128,-34.6336526,-58.4621641,3.0,48.0,0,1
419340,-34.6231424,-58.3933071,3.0,57.0,1,0
342378,-34.589753988710186,-58.4490681722628,5.0,150.0,1,0
218816,-34.5596412543,-58.4752001693,3.0,151.0,0,0
310888,-34.632467,-58.4859749,1.0,21.0,1,0
443971,-34.5873783,-58.3891267,2.0,40.0,1,0
73443,-34.5773880697,-58.439238946,1.0,45.0,1,0
82544,-34.6313058,-58.4007781,1.0,30.0,1,0
449677,-34.5929655975,-58.3866607775,4.0,251.0,0,0
85368,-34.5825147,-58.4325508,2.0,71.0,1,0
142075,-34.59264558132696,-58.45515657975582,2.0,36.0,1,0
256352,-34.5784539,-58.4237318,1.0,37.0,1,0
100891,-34.642435,-58.3728243,2.0,55.0,1,0
74543,-34.6165482,-58.3798827,2.0,38.0,1,0
252536,-34.6067869,-58.420928,2.0,78.0,1,0
378174,-34.5961513,-58.4016371,3.0,58.0,1,0
114634,-34.591398943804066,-58.45269243379843,4.0,73.0,0,1
393100,-34.6356973031,-58.4177613258,4.0,92.0,0,1
256983,-34.5914256,-58.396611,2.0,35.0,1,0
66631,-34.5594775,-58.4677758,3.0,81.0,1,0
428040,-34.5917188289,-58.4104442596,3.0,44.0,1,0
283631,-34.6005368,-58.4226507,1.0,42.0,1,0
329845,-34.5684937,-58.4473284,4.0,112.0,1,0
138959,-34.626659,-58.417415,4.0,79.0,1,0
203837,-34.5960143628,-58.4243129264,2.0,74.0,1,0
82263,-34.6214456,-58.38856,3.0,64.0,1,0
331624,-34.5915069,-58.4056045,2.0,50.0,1,0
13850,-34.592024688883626,-58.45380042640159,2.0,52.0,1,0
379820,-34.6148167,-58.4028989,4.0,82.0,1,0
388814,-34.5922741,-58.3951682,2.0,92.0,1,0
168692,-34.6332076,-58.4484934,3.0,70.0,1,0
233518,-34.59279022066133,-58.455544203398965,1.0,34.0,1,0
330183,-34.5806345,-58.4744872,1.0,25.0,1,0
32168,-34.5709871,-58.4484825,2.0,66.0,1,0
336522,-34.5815579,-58.4650758,2.0,49.0,1,0
264572,-34.60126,-58.5050011,4.0,161.9,1,0
318403,-34.6378941,-58.4673465,4.0,220.0,0,0
203022,-34.607838,-58.4424701,2.0,45.0,1,0
114850,-34.583728,-58.418288,3.0,93.0,1,0
388592,-34.5649996596,-58.4556248955,2.0,63.8,1,0
45023,-34.5886347,-58.421907,4.0,73.0,1,0
447977,-34.6206428,-58.45651,5.0,140.0,1,0
198076,-34.6365167,-58.432062,5.0,238.0,0,1
123744,-34.593807,-58.443711,1.0,35.0,1,0
400105,-34.6279345,-58.4294188,3.0,77.0,1,0
190611,-34.5437388,-58.4808519,3.0,70.0,1,0
153565,-34.6303187827,-58.4433314863,2.0,50.0,1,0
396900,-34.6232532,-58.4252284,2.0,50.0,1,0
147303,-34.5992409,-58.3783259,2.0,50.5,1,0
257240,-34.5900974,-58.3936389,2.0,63.0,1,0
261224,-34.5836726,-58.4699428,1.0,30.0,1,0
159433,-34.5935253,-58.5161518,5.0,184.0,0,1
261155,-34.6020656,-58.4321567,4.0,97.0,1,0
322007,-34.6083611,-58.5249696,3.0,81.0,0,1
242951,-34.5442519,-58.4614599,3.0,115.0,1,0
272405,-34.5749737,-58.4807306,2.0,46.0,1,0
277216,-34.59025982434245,-58.45041132977338,4.0,153.0,1,0
293137,-34.5818811752,-58.4266565257,1.0,33.0,1,0
183752,-34.6167379,-58.4201225,3.0,42.0,0,1
385723,-34.6190242487,-58.4392079409,2.0,49.0,1,0
327895,-34.5867774,-58.4510162,1.0,40.0,1,0
1455,-34.5926783,-58.4177335,3.0,137.0,0,1
453245,-34.5717592,-58.4493689,1.0,36.0,1,0
231393,-34.6396681,-58.4642813,4.0,156.0,0,1
353526,-34.6353215,-58.4574715,5.0,109.0,0,0
39742,-34.5818717,-58.4497357,3.0,83.0,1,0
233172,-34.6374264,-58.3693688,3.0,95.0,1,0
313419,-34.5834397238,-58.4030628204,4.0,147.0,1,0
74977,-34.6279649,-58.414663,2.0,46.0,1,0
227901,-34.5947778632,-58.4306647508,1.0,20.0,1,0
135469,-34.5979597,-58.4096278,2.0,37.0,1,0
128647,-34.630431,-58.4545256,3.0,73.0,1,0
126114,-34.5724063,-58.4308553,2.0,48.0,1,0
45915,-34.5979106695,-58.4419810034,4.0,100.0,1,0
453836,-34.637676,-58.496546,2.0,39.0,1,0
288797,-34.630416,-58.455529,3.0,57.6,1,0
358914,-34.5876089,-58.4093015,4.0,125.0,1,0
129617,-34.6280506,-58.4571042,3.0,58.0,1,0
77149,-34.6364642839,-58.4237959175,5.0,182.1,0,1
233756,-34.610355,-58.366484,3.0,84.0,1,0
135971,-34.5906677,-58.417511,2.0,38.0,1,0
53439,-34.562337,-58.468009,1.0,30.0,1,0
332204,-34.6029075,-58.4312575,2.0,48.0,1,0
115630,-34.6144773,-58.4955009,2.0,45.0,1,0
79174,-34.5695083299,-58.4571224999,5.0,200.0,1,0
272273,-34.5926994768854,-58.455357213573386,3.0,50.0,1,0
115000,-34.6258812,-58.48706055,4.0,144.0,0,1
85716,-34.6325747,-58.3735007,4.0,211.0,1,0
262510,-34.5845932,-58.4499701,2.0,54.0,0,1
129373,-34.6340618,-58.4328816,4.0,65.0,1,0
88006,-34.6252251,-58.4441516,2.0,57.0,1,0
208600,-34.5875627,-58.4286129,2.0,112.0,0,1
127279,-34.5913355,-58.4258415,3.0,92.2,1,0
187660,-34.545837,-58.469709,2.0,86.0,1,0
89123,-34.5997182796,-58.4192539834,2.0,35.0,1,0
439138,-34.623575,-58.376423,2.0,51.0,1,0
79269,-34.5963573,-58.3753623,1.0,50.0,1,0
180548,-34.6083,-58.3712,3.0,80.0,1,0
288843,-34.5549926,-58.4670857,2.0,52.0,1,0
406330,-34.5758653,-58.4074327,2.0,47.0,1,0
9702,-34.5605,-58.4648141,3.0,93.0,1,0
206475,-34.5908568184143,-58.45181930386529,3.0,114.3,1,0
111255,-34.6221674,-58.4336686,4.0,98.0,1,0
24348,-34.5907788724889,-58.45111915101818,4.0,71.0,1,0
28729,-34.6031397,-58.4240386,4.0,75.0,1,0
212788,-34.6112867,-58.4015107,2.0,37.0,1,0
26059,-34.591914080180686,-58.453439586109795,1.0,39.0,1,0
104397,-34.6169349,-58.5224586,8.0,189.0,0,1
440819,-34.5616426891,-58.4513735352,3.0,60.0,1,0
349921,-34.5879403,-58.396316,2.0,30.0,1,0
310695,-34.5933001558,-58.3992717635,3.0,110.0,1,0
279815,-34.5773507,-58.4333668,3.0,77.0,1,0
90823,-34.6203214,-58.5237838,6.0,226.0,0,0
336607,-34.5987557507,-58.4967946438,2.0,39.0,1,0
204211,-34.6239581,-58.3689761,3.0,63.0,1,0
66515,-34.581534,-58.4220623,2.0,62.0,1,0
321173,-34.6114557,-58.4552508,4.0,108.0,0,1
56077,-34.6199022,-58.4172393,2.0,45.0,1,0
209301,-34.6007632,-58.3853646,2.0,50.0,1,0
378413,-34.6309318174,-58.4008153915,2.0,55.0,1,0
10874,-34.6405107,-58.5139872,2.0,45.0,1,0
249798,-34.5651846,-58.4736376,3.0,76.0,1,0
22828,-34.5644611,-58.4373622,4.0,144.0,1,0
378405,-34.63229,-58.4878192,2.0,57.0,1,0
308824,-34.617757,-58.474538,3.0,120.0,1,0
425602,-34.6109026,-58.4004046,3.0,50.0,0,1
265478,-34.6128057,-58.3744086,3.0,44.0,1,0
307709,-34.6030432121,-58.4151551961,2.0,53.0,1,0
13665,-34.6260889,-58.5195121,3.0,86.0,1,0
343761,-34.5460404,-58.4761924,2.0,43.0,1,0
429127,-34.5708223,-58.4470063,3.0,63.0,1,0
194304,-34.55638504,-58.4499855,1.0,35.0,1,0
330001,-34.6160883,-58.4298645,4.0,84.0,1,0
307878,-34.5606129,-58.4640169,1.0,41.0,1,0
119440,-34.5702597,-58.4961653,3.0,60.0,0,0
3040,-34.601273,-58.4672021,4.0,136.0,0,1
373818,-34.59141582929354,-58.45252199278468,3.0,61.0,1,0
36971,-34.6154557,-58.3829879,2.0,41.0,1,0
430326,-34.5934469,-58.4070214,2.0,44.0,1,0
69946,-34.5587004018,-58.4604093061,2.0,51.0,1,0
277545,-34.6054815,-58.4313038,1.0,42.0,1,0
37368,-34.5732104159,-58.4867209196,2.0,38.0,1,0
123585,-34.6203801806,-58.4553605318,3.0,83.0,1,0
155864,-34.5950667,-58.3925711,2.0,38.0,1,0
227769,-34.6145363,-58.4808397,3.0,65.0,1,0
174683,-34.631603,-58.405058,3.0,60.0,1,0
310167,-34.5667503,-58.4359251,5.0,184.0,1,0
167013,-34.6297077,-58.460705,1.0,40.0,1,0
24663,-34.5871388,-58.4056258,4.0,123.0,1,0
72644,-34.6055194288,-58.3818626404,3.0,65.0,1,0
121110,-34.6141713,-58.434413,4.0,83.0,1,0
168380,-34.5941304,-58.3872857,4.0,144.0,1,0
137224,-34.5820981,-58.4488594,2.0,54.0,1,0
227028,-34.6801977,-58.4901031,4.0,103.0,0,0
224113,-34.557865,-58.4555736,2.0,45.0,1,0
321571,-34.620644,-58.3958032,1.0,42.0,1,0
386785,-34.6462013601,-58.469452858,1.0,57.0,0,1
125946,-34.600462,-58.4164081,2.0,37.0,1,0
89550,-34.5863542,-58.4515757,1.0,35.0,1,0
114749,-34.5924574,-58.4127533,1.0,43.0,1,0
66441,-34.5463213232,-58.4700668849,2.0,63.0,1,0
329537,-34.541616,-58.4733768,1.0,70.0,1,0
39711,-34.6079338,-58.4497174,1.0,52.0,1,0
196491,-34.5925838,-58.391045,5.0,190.0,1,0
325884,-34.6059543,-58.4245627,2.0,47.0,1,0
455310,-34.583688,-58.469951,4.0,98.0,1,0
246876,-34.6213922,-58.4357019,2.0,43.0,1,0
375398,-34.5821763,-58.4337218,2.0,56.0,1,0
363454,-34.5822353,-58.472744,1.0,52.6,1,0
332871,-34.624894,-58.5172331,3.0,80.0,0,0
235030,-34.6007170156,-58.4164594904,3.0,83.0,1,0
455418,-34.5734348,-58.4851138,3.0,67.0,0,1
142000,-34.586514511469076,-58.442190420203744,5.0,221.0,1,0
295267,-34.6101112701,-58.4166669846,3.0,84.0,1,0
316047,-34.6263362,-58.4673626,3.0,73.0,1,0
30034,-34.5695759512,-58.4337414778,2.0,52.0,1,0
399889,-34.5721161,-58.4799037,3.0,62.0,1,0
315656,-34.5981905394,-58.4878234313,3.0,76.0,1,0
352525,-34.5974892,-58.4204453,1.0,44.0,1,0
300790,-34.586648,-58.4773303,2.0,42.0,1,0
365098,-34.6049052,-58.4259021,1.0,24.0,1,0
444061,-34.6075323,-58.4457706,3.0,96.9,1,0
320184,-34.6261457,-58.4557289,1.0,39.0,1,0
216752,-34.6055727,-58.3936076,1.0,29.0,1,0
112005,-34.562958,-58.4461826,5.0,215.0,1,0
138126,-34.5896404,-58.4929688,2.0,67.0,0,1
159038,-34.6105376,-58.4085048,2.0,36.0,1,0
135852,-34.6314842,-58.4648474,3.0,61.0,1,0
167597,-34.6300748,-58.3732282,3.0,80.0,1,0
104386,-34.6560904,-58.5054313,3.0,114.0,0,1
148315,-34.5841954,-58.4721474,2.0,39.3,0,1
280004,-34.5594,-58.4455,3.0,164.0,1,0
231564,-34.575042,-58.4743674,2.0,37.0,0,1
456132,-34.6374239,-58.4426118,2.0,70.0,0,1
293238,-34.5783959913,-58.4322812228,2.0,92.0,1,0
71284,-34.5618521,-58.445134,4.0,135.0,1,0
74546,-34.6268126,-58.3717434,4.0,157.0,1,0
165042,-34.6075212,-58.4307201,3.0,68.0,1,0
238210,-34.5832277302,-58.4106373787,3.0,78.0,1,0
282582,-34.6316493,-58.372592,3.0,73.0,1,0
385570,-34.5635718,-58.4394074,4.0,77.0,1,0
121185,-34.6483771,-58.4081336,4.0,167.0,0,1
416271,-34.638875,-58.437681,4.0,208.0,0,1
424128,-34.6263974,-58.4236108,4.0,141.0,1,0
239853,-34.5507593,-58.4684478,4.0,82.0,1,0
178273,-34.6093861,-58.3747019,1.0,36.0,1,0
273485,-34.597921,-58.3797475,1.0,24.0,1,0
187988,-34.6045384,-58.4249555,1.0,33.0,1,0
66618,-34.59217306521757,-58.45424496774535,1.0,51.0,1,0
62082,-34.5607088,-58.4638119,3.0,111.0,1,0
169936,-34.5794939,-58.4144334,2.0,41.0,1,0
256819,-34.5738019,-58.4390317,4.0,80.0,1,0
100981,-34.6029433746,-58.391881463,2.0,35.0,1,0
327240,-34.6084521,-58.4266541,3.0,55.0,1,0
147792,-34.6283524,-58.4298975,1.0,44.0,1,0
256815,-34.5584845,-58.4569739,3.0,82.0,1,0
393541,-34.6016827,-58.4427698,4.0,272.0,0,1
99135,-34.5670857,-58.4601964,4.0,130.0,1,0
352479,-34.5794117,-58.4334212,1.0,43.0,1,0
244947,-34.5897196,-58.423224,3.0,64.0,0,1
2804,-34.595644,-58.4430163,2.0,53.0,1,0
296948,-34.6156202,-58.4391098,2.0,48.0,1,0
372545,-34.6178562,-58.4680411,3.0,70.0,1,0
312490,-34.6199189,-58.3748503,3.0,56.0,1,0
79670,-34.6301257265,-58.4996180144,4.0,154.0,0,1
223198,-34.589572,-58.4044168,4.0,129.0,1,0
257348,-34.5468172,-58.4682382,2.0,71.0,1,0
12528,-34.6164413,-58.3793879,3.0,66.0,1,0
451728,-34.6253684878,-58.5130977631,3.0,83.0,1,0
204279,-34.601183,-58.4366426,1.0,40.0,1,0
205318,-34.6304969,-58.5056497,3.0,57.0,0,1
323916,-34.577777,-58.429157,2.0,40.0,1,0
337355,-34.5786545,-58.4142662,3.0,63.0,1,0
329943,-34.5889866976,-58.3894371986,1.0,21.0,1,0
262217,-34.6289736252,-58.4412893455,2.0,38.0,1,0
56097,-34.625999892,-58.4690946458,3.0,78.0,1,0
375748,-34.616892602,-58.4429311752,1.0,44.0,1,0
336476,-34.6006877,-58.5143934,4.0,91.0,1,0
172653,-34.6048078,-58.5155657,4.0,171.0,1,0
378307,-34.5736474965,-58.4838388021,4.0,100.0,1,0
432159,-34.6042947,-58.4395516,2.0,58.0,1,0
450218,-34.5806244,-58.4321189,2.0,43.0,1,0
221039,-34.5740359,-58.447151,3.0,80.0,0,1
452558,-34.6072052,-58.3987473,2.0,31.0,1,0
315819,-34.625809,-58.3665428,3.0,52.0,1,0
104171,-34.6085654,-58.499458,3.0,120.0,1,0
337021,-34.6442701385,-58.4357182644,3.0,45.7,1,0
406908,-34.569887,-58.4789896,3.0,36.0,1,0
94481,-34.6438808,-58.3733808,3.0,65.0,1,0
108488,-34.6187953,-58.4282256,2.0,61.0,1,0
404866,-34.610015,-58.441236,3.0,51.0,1,0
202939,-34.6320273,-58.4848993,3.0,93.8,1,0
62435,-34.6256914,-58.3961941,1.0,41.0,1,0
286068,-34.568544,-58.447425,3.0,105.0,1,0
326231,-34.622932,-58.372681,3.0,58.0,1,0
354462,-34.5894823,-58.5075054,2.0,52.0,1,0
291631,-34.5613612,-58.4637579,2.0,56.0,1,0
20477,-34.6250186052,-58.4673120625,2.0,40.0,1,0
18336,-34.6318727,-58.429051,3.0,127.0,0,1
270726,-34.6306212,-58.4636216,4.0,88.0,1,0
418448,-34.6132728,-58.4247582,3.0,56.0,1,0
59934,-34.5585893,-58.4494088,4.0,145.0,1,0
432767,-34.6324551,-58.3595854,2.0,58.0,0,1
137882,-34.6036785,-58.3787555,1.0,35.0,1,0
99911,-34.5914972,-58.4142953,2.0,45.0,1,0
216746,-34.6109318,-58.4021284,1.0,21.0,1,0
239952,-34.5879496,-58.4150647,1.0,48.0,1,0
201709,-34.5862481,-58.4204009,3.0,91.0,1,0
424797,-34.6231553,-58.4668673,3.0,75.0,0,1
163122,-34.5931178,-58.4087092,4.0,128.0,1,0
159320,-34.6277922842,-58.426547646,4.0,92.9,1,0
404869,-34.5892617,-58.4497796,1.0,35.0,1,0
116630,-34.6347535,-58.4801419,2.0,80.0,0,1
428031,-34.5930789,-58.3962911,3.0,55.0,1,0
178030,-34.569535,-58.46053,2.0,48.0,1,0
117908,-34.613159,-58.383916,2.0,55.0,1,0
68459,-34.5790932,-58.4598329,2.0,29.0,1,0
10213,-34.5743545,-58.4797938,2.0,42.0,1,0
357147,-34.6257073,-58.5117232,3.0,129.0,0,1
332847,-34.6442074,-58.4985109,3.0,73.0,0,1
435772,-34.59267300137319,-58.4553457128941,2.0,35.0,1,0
310818,-34.5780555,-58.4953492,1.0,34.0,1,0
316797,-34.5891349,-58.3962491,4.0,118.0,1,0
429737,-34.602711,-58.391107,7.0,158.0,1,0
429093,-34.576936,-58.457463,1.0,33.0,1,0
115370,-34.5922283,-58.4075195,4.0,128.0,1,0
187971,-34.6045384,-58.4249555,1.0,33.0,1,0
92761,-34.610571,-58.394363,2.0,59.0,1,0
181724,-34.5804322,-58.4082602,2.0,36.0,1,0
188161,-34.6045384,-58.4249555,2.0,50.0,1,0
38322,-34.594198,-58.399568,2.0,40.0,1,0
344816,-34.5778004908,-58.4229053534,2.0,52.0,1,0
321827,-34.5991959,-58.4836201,3.0,77.0,1,0
210931,-34.5887093387,-58.4192468203,1.0,42.0,1,0
319252,-34.5982618,-58.4084641,1.0,32.0,1,0
398055,-34.5535806,-58.4586858,1.0,34.0,1,0
46782,-34.5602182,-58.4438033,3.0,87.0,1,0
49808,-34.587129,-58.4782289,2.0,46.0,1,0
411066,-34.6250425,-58.4148126,1.0,46.0,1,0
371527,-34.5945655,-58.4061963,1.0,28.0,1,0
230616,-34.589713073210476,-58.44888645785797,4.0,116.0,1,0
12121,-34.6000523,-58.4167785,1.0,44.0,1,0
109249,-34.6305366,-58.5182745,2.0,78.0,0,1
231126,-34.6014809,-58.4301881,3.0,65.0,1,0
169790,-34.5412501,-58.4729664,2.0,52.0,1,0
398890,-34.6145177,-58.4530742,3.0,56.0,1,0
93147,-34.5984611,-58.4401211,4.0,141.0,1,0
289259,-34.59231492758176,-58.454451583810425,2.0,51.0,1,0
385462,-34.59090634578703,-58.45191836471348,3.0,98.1,1,0
324031,-34.5846735,-58.4052229,2.0,51.0,1,0
454506,-34.6204128,-58.5073004,1.0,40.0,1,0
97967,-34.5993901,-58.3866223,3.0,103.0,1,0
76395,-34.6320867779,-58.3581519127,2.0,46.0,1,0
377352,-34.5944409,-58.3843813,2.0,39.0,1,0
211432,-34.6013495,-58.3783878,1.0,28.0,1,0
142392,-34.5698346,-58.4889231,3.0,81.0,1,0
313528,-34.5993644,-58.3971599,3.0,81.4,1,0
165638,-34.60017,-58.4999734,2.0,68.5,0,1
127538,-34.5816993,-58.4709748,2.0,106.0,0,1
398084,-34.565457,-58.465499,4.0,113.0,1,0
177877,-34.5869568,-58.4109409,1.0,31.0,1,0
229535,-34.645072,-58.526326,4.0,141.0,0,1
254774,-34.5845073255,-58.5116039026,2.0,59.0,1,0
158591,-34.59299654900919,-58.45596703026683,2.0,32.0,1,0
115196,-34.6071778,-58.4307148,3.0,69.0,1,0
189670,-34.5780095,-58.4335212,2.0,48.0,1,0
428406,-34.613575,-58.4015157,3.0,67.0,0,1
115065,-34.60316,-58.4581158,1.0,44.0,1,0
373960,-34.6394878493,-58.4770918291,1.0,36.0,1,0
47523,-34.6205162,-58.3953772,1.0,24.0,1,0
164487,-34.6313058,-58.4007781,4.0,106.0,1,0
133273,-34.588031053,-58.4390739638,1.0,39.0,1,0
9963,-34.6304595,-58.4513391,3.0,86.0,1,0
277383,-34.5649059,-58.4657014,2.0,43.0,1,0
360244,-34.5920664,-58.3883618,3.0,100.0,1,0
18653,-34.5933741,-58.4276324,5.0,135.0,0,0
257604,-34.5817618,-58.4493048,3.0,129.0,1,0
149541,-34.621801,-58.440739,2.0,46.0,1,0
256686,-34.5682788,-58.4348366,2.0,43.0,1,0
458486,-34.5681568,-58.5012537,3.0,100.0,1,0
264540,-34.618199,-58.500588,2.0,48.0,1,0
213627,-34.6199022,-58.4172393,2.0,45.0,1,0
287093,-34.5992906,-58.4253142,1.0,35.0,1,0
238330,-34.5734689,-58.4419316,4.0,140.0,1,0
46794,-34.5663642273,-58.4530314122,2.0,29.0,1,0
438999,-34.5953314926,-58.3884141814,3.0,91.0,1,0
204101,-34.5970061,-58.4089706,2.0,41.0,1,0
216940,-34.6144364,-58.4766998,2.0,45.0,1,0
246874,-34.6248406,-58.4317986,4.0,95.0,1,0
180730,-34.6077671218,-58.3869525422,4.0,100.0,0,1
80611,-34.5499812,-58.4830928,1.0,37.0,1,0
31944,-34.5921884,-58.3790738,4.0,108.0,1,0
283352,-34.59243431092091,-58.45480071932303,2.0,46.0,1,0
194471,-34.56867981,-58.47286987,3.0,82.0,1,0
428853,-34.6110560982,-58.3839011192,1.0,24.0,1,0
398697,-34.5990031,-58.4119801,2.0,46.0,1,0
89167,-34.571179,-58.431863,1.0,35.0,1,0
158056,-34.5501438,-58.4706029,3.0,68.0,1,0
94322,-34.5814145,-58.4421945,3.0,76.0,1,0
263989,-34.575684,-58.407226,1.0,47.0,1,0
371611,-34.6229274,-58.4071732,4.0,68.0,0,1
308763,-34.5939663,-58.4057135,2.0,42.0,1,0
325905,-34.5907421,-58.4140113,4.0,129.0,1,0
360338,-34.57572,-58.4407005,3.0,63.0,1,0
241500,-34.5943173,-58.4416064,1.0,27.0,1,0
90155,-34.641859,-58.429027,6.0,163.0,0,1
82130,-34.6349431,-58.485471,3.0,62.0,1,0
378234,-34.6035525,-58.4426669,3.0,250.0,0,0
259786,-34.5775043,-58.4504945,4.0,225.0,1,0
183933,-34.5638577,-58.442143,5.0,105.0,0,1
212807,-34.6241472,-58.4440926,4.0,86.0,1,0
14590,-34.592368,-58.3966367,3.0,94.6,1,0
163078,-34.5969667,-58.4129205,3.0,56.0,1,0
48155,-34.6011117,-58.3998172,1.0,33.0,1,0
41916,-34.584596,-58.464357,2.0,52.0,1,0
147920,-34.637676,-58.496546,4.0,73.0,1,0
246917,-34.6210669,-58.434946,4.0,129.0,1,0
375278,-34.5517259,-58.4580143,2.0,37.0,1,0
194371,-34.5981438,-58.3859507,3.0,95.0,1,0
201904,-34.5897916,-58.3914986,4.0,163.0,1,0
281985,-34.6286628,-58.3665098,1.0,34.0,1,0
110707,-34.539883,-58.4508964,1.0,75.0,1,0
275075,-34.6009485,-58.4027858,3.0,60.0,1,0
322800,-34.5741918,-58.4416639,1.0,23.0,1,0
260079,-34.6025816488,-58.4147635317,2.0,45.0,1,0
242770,-34.6305379,-58.4192214,3.0,72.0,1,0
31422,-34.5859573959,-58.4040252509,3.0,100.0,1,0
11394,-34.5656648,-58.4875785,5.0,220.0,0,1
127815,-34.6156676,-58.4620434,3.0,46.0,0,1
82291,-34.6223575,-58.4351934,1.0,32.0,1,0
323009,-34.5431575,-58.4812213,1.0,47.0,1,0
45907,-34.6024071,-58.3767575,2.0,34.0,1,0
344833,-34.6049224,-58.42141,2.0,75.0,1,0
330031,-34.56906,-58.44695,4.0,103.0,1,0
198942,-34.5577215,-58.4575414,2.0,48.0,1,0
205145,-34.58145905,-58.4713974,4.0,89.0,1,0
81794,-34.5444212735,-58.4616879122,4.0,138.0,1,0
326117,-34.6325882,-58.4835726,3.0,67.0,1,0
