,property_rooms,property_bedrooms,property_surface_total,property_surface_covered,cp_1,cp_5
45277,1.0,1.0,41.0,37.0,-2.0640569955999437,-0.11901352674102655
45278,1.0,1.0,37.0,34.0,-2.2103791849649284,0.05916576996717627
45279,4.0,3.0,114.0,112.0,2.2844720154247127,0.11237410355471118
45280,2.0,1.0,40.0,40.0,-1.7313985037210557,0.2891078396728818
45281,2.0,1.0,33.0,33.0,-1.8412901556925574,0.18448365390143986
45282,3.0,2.0,86.0,86.0,0.4584746450291871,0.39573955797131377
45283,2.0,1.0,42.0,42.0,-1.5593089020914734,0.18822229898126772
45284,3.0,2.0,74.0,66.0,0.21102884497277194,-0.2133414084744535
45285,1.0,1.0,29.0,29.0,-2.391279860312726,0.3274453314627622
45286,2.0,1.0,31.0,31.0,-1.9019907483697387,-0.026427293007344307
45287,1.0,1.0,28.0,28.0,-2.5172083847309388,0.3826008526485701
45288,4.0,3.0,110.0,92.0,1.848011079192038,-0.22250979349095462
45289,1.0,1.0,25.0,25.0,-2.405134116795852,0.03899615744144428
45290,3.0,2.0,92.0,71.0,0.7278516556078027,-0.15662920987809634
45291,2.0,1.0,76.5,59.0,-0.8590692907288433,0.5224307255711645
45292,3.0,2.0,94.0,94.0,0.7792280413617269,0.292845588750712
45293,2.0,1.0,48.0,42.0,-1.2559694207923282,-0.1231413420610757
45294,1.0,1.0,44.0,41.0,-1.868217790639617,0.22920932599033778
45295,6.0,4.0,130.0,123.0,3.7884838566467813,0.1194943567748046
45296,4.0,3.0,137.0,115.0,2.934616929105844,-0.2576619697109915
45297,4.0,3.0,107.0,107.0,1.8000689487457535,0.4225900994088708
45298,4.0,3.0,83.0,74.0,1.2820339357486523,-0.18551754138144977
45299,4.0,3.0,102.0,92.0,1.5674420502256572,-0.007700171899983738
45300,3.0,2.0,49.0,47.0,-0.4840857469985577,-0.2716884726909733
45301,1.0,1.0,44.0,39.0,-2.02502074078146,0.10194092449208984
45302,6.0,3.0,143.0,143.0,3.9250804645977992,-0.0091484801156428
45303,4.0,3.0,131.0,122.0,2.247977370703594,0.8374957204127792
45304,3.0,2.0,87.0,58.0,0.05544284030300751,0.2756445626160118
45305,2.0,1.0,27.0,27.0,-1.9788637822556947,0.13697179871198864
45306,4.0,3.0,108.0,72.0,1.3125510994644765,0.4091906909196146
45307,2.0,1.0,112.0,75.0,-0.038751717631289546,0.49952713626390555
45308,2.0,1.0,54.0,50.0,-1.088091408330482,-0.09988358368159005
45309,4.0,3.0,86.0,86.0,1.2709197875135414,0.23686115188845
45310,3.0,2.0,72.7,56.0,-0.09410218773260447,0.2095930351922617
45311,4.0,3.0,132.0,110.0,2.284806771897156,-0.019739917262950504
45312,2.0,1.0,42.0,35.0,-1.5838598773511046,0.1830492548762764
45313,3.0,2.0,86.0,67.0,0.6014446862612173,-0.285836120509676
45314,1.0,1.0,38.0,35.0,-2.031039646402872,0.23837811641370993
45315,1.0,1.0,41.0,37.0,-1.9669295131015496,0.1352315604572673
45316,1.0,1.0,45.0,39.0,-1.8741890363656861,0.012305204295319117
45317,4.0,3.0,63.0,63.0,0.7674154096822565,-0.6881878762498504
45318,2.0,1.0,39.0,37.0,-1.7529301689627723,-0.0776696597228064
45319,4.0,3.0,92.0,92.0,1.9740567440233303,-0.5486952933556998
45320,4.0,3.0,150.0,150.0,4.11804274001601,-0.8422439265335357
45321,3.0,2.0,81.0,51.0,0.5531100014759629,-0.9388576414291355
45322,5.0,4.0,134.0,97.5,3.463583512928704,-0.5319760153562821
45323,2.0,1.0,89.0,70.0,-0.6620750268728143,0.7210664002039536
45324,4.0,3.0,110.0,50.0,2.299379241624355,-2.05129147125758
45325,1.0,1.0,53.0,32.0,-1.9186871154606866,0.15997587649603082
45326,4.0,3.0,186.0,134.0,3.239115774994075,0.6047105355599453
45327,3.0,2.0,60.0,57.0,-0.19760728745070055,-0.49020968432221496
45328,2.0,1.0,42.0,33.0,-1.787388994043753,-0.234916583249439
45329,2.0,1.0,43.0,43.0,-1.415135010360836,-0.203368079036298
45330,3.0,2.0,68.0,59.0,-0.1601773649783635,-0.10889752731226165
45331,5.0,4.0,168.0,164.0,4.867426119093889,-0.04226234386012385
45332,3.0,2.0,58.0,44.0,-0.3181360140161402,-0.15818116171587923
45333,3.0,2.0,128.0,87.0,1.1502803147814682,0.31015777553670926
45334,3.0,2.0,60.0,60.0,-0.05396525897585203,0.046269409956340435
45335,3.0,2.0,73.0,62.0,0.09409721444745812,0.04859349508099509
45336,2.0,1.0,79.0,71.0,-0.6454403526862599,-0.1693823239337527
45337,2.0,1.0,51.0,47.0,-1.422951833421294,0.5724377194732482
45338,5.0,3.0,190.0,106.0,3.1562256948850727,0.9533023064345377
45339,3.0,2.0,100.0,77.0,0.3910677585144261,0.5641906126151861
45340,3.0,2.0,73.0,63.0,0.13776966069471192,-0.49055481555449004
45341,1.0,1.0,21.0,21.0,-2.6013447078298366,0.09281822265347367
45342,2.0,1.0,44.0,36.0,-1.6808658977383475,0.054833503638577696
45343,3.0,2.0,53.0,47.0,-0.5460073837145277,-0.5131754567252728
45344,3.0,2.0,89.0,78.0,0.6142771356095635,0.10486693894465965
45345,3.0,1.0,36.0,32.0,-1.380416394783729,-0.11064743825612984
45346,3.0,2.0,66.0,61.0,-0.10576136831908854,0.1180239732860007
45347,3.0,2.0,52.0,46.0,-0.45681758378621024,0.07454256034392652
45348,3.0,2.0,82.0,70.0,0.1528720714571353,0.180243480293345
45349,4.0,3.0,71.0,67.0,1.253069841934866,-1.0163585444827532
45350,3.0,2.0,91.0,88.0,0.9660365453291039,-0.1355700460542846
45351,2.0,1.0,93.0,62.0,-0.19343456483582702,-0.2144319454500434
45352,4.0,3.0,96.0,82.3,1.2815122930238345,0.29679803132628046
45353,7.0,4.0,230.0,230.0,6.7065492299441125,0.9876340608393702
45354,4.0,3.0,192.0,135.0,3.1103023476774,0.9021554444950254
45355,3.0,2.0,58.0,52.0,-0.3963232160336756,-0.18443064480892024
45356,3.0,2.0,106.0,67.0,0.5084425358807146,0.4490086352285702
45357,2.0,1.0,37.9,34.0,-1.8208257130395515,0.03989489119122553
45358,1.0,1.0,45.0,45.0,-1.9604438227722218,0.5455578190625447
45359,2.0,1.0,68.0,63.0,-0.9448085111287298,0.1497917069427911
45360,3.0,2.0,75.0,65.0,0.4493550504592665,-0.795751068074489
45361,4.0,3.0,100.0,100.0,1.8627222648649393,0.05048745622103667
45362,2.0,1.0,47.0,41.0,-1.4419273730845603,-0.03286830066359202
45363,3.0,2.0,63.0,63.0,-0.08578270999640411,0.12283946063452525
45364,3.0,2.0,55.0,52.0,-0.32594225555013856,-0.38433184729058945
45365,3.0,2.0,69.0,66.0,0.056276892258679004,-0.3970323189405832
45366,3.0,2.0,80.0,70.0,0.3642149713303033,-0.16765979496416636
45367,3.0,2.0,86.0,74.0,0.8849296354424122,-0.60412088952966
45368,6.0,4.0,122.0,103.0,3.1734272549052744,-0.2070618121372383
45369,3.0,2.0,86.0,86.0,0.5043181267138129,0.4199054970235605
45370,2.0,1.0,61.0,61.0,-1.0792586352399949,0.3529572596894467
45371,4.0,3.0,165.0,102.0,2.674253079583327,-0.04437774365433099
45372,3.0,2.0,57.0,57.0,-0.3380613057079218,-0.35661529241778134
45373,6.0,3.0,168.0,123.0,3.601534124767764,0.7215310380087286
45374,3.0,2.0,60.0,55.0,-0.29023778034917347,-0.12755279696626093
45375,1.0,1.0,36.0,36.0,-2.110170596457497,-0.03533728656717342
45376,4.0,3.0,121.0,105.0,2.175622126209781,0.4191094517767645
45377,3.0,2.0,70.0,60.0,-0.09898370109778068,-0.21051282832620988
45378,3.0,2.0,163.0,64.0,0.9779665173050203,0.7181977138380644
45379,2.0,1.0,40.0,37.0,-1.7464064376817836,0.08688377900006264
45380,2.0,1.0,45.0,39.0,-1.5090629780721765,0.25489119259521087
45381,3.0,2.0,58.0,58.0,-0.41273733912882826,-0.16105297490707765
45382,1.0,1.0,44.0,44.0,-1.9450744973813094,0.2700681897757088
45383,4.0,3.0,200.0,185.0,4.918677266446294,0.2222141144095143
45384,1.0,1.0,38.0,34.0,-2.244958239127425,0.4467734575691857
45385,3.0,2.0,63.0,56.0,-0.2739275163271744,-0.3485900570511301
45386,4.0,3.0,105.0,96.0,2.120812520926556,-0.39981643556064367
45387,4.0,3.0,150.0,138.0,3.716980821708202,-0.8891969805661618
45388,3.0,2.0,78.0,74.0,0.9762564927346579,-0.9826759070286045
45389,3.0,2.0,44.0,44.0,-0.816625700192743,-0.1877572080025538
45390,3.0,2.0,72.0,60.0,-0.03818000461348651,-0.10904798865040186
45391,3.0,1.0,45.0,39.0,-1.1398195128747122,-0.2646018729423815
45392,3.0,2.0,112.0,86.0,0.5999070216267887,0.6553090267771654
45393,1.0,1.0,32.0,32.0,-2.1636541435480314,0.026385543418073282
45394,2.0,1.0,49.0,48.0,-1.212307986236397,-0.46283473315143836
45395,1.0,1.0,33.0,31.0,-2.3863143745963535,0.3006165425158884
45396,2.0,1.0,73.0,68.0,-0.7324540823646496,0.354373847252963
45397,2.0,1.0,45.0,45.0,-1.5207996088509703,0.15176899132788546
45398,3.0,2.0,93.0,67.0,0.2765917301674629,0.2196953721069451
45399,2.0,1.0,50.0,40.0,-1.5623377452449667,0.10398658980028094
45400,2.0,1.0,46.0,46.0,-1.6231848224625616,-0.013248417359749323
45401,1.0,1.0,22.0,22.0,-2.5317631062810624,-0.15140675890905575
45402,2.0,1.0,44.0,40.0,-1.6048252363049196,0.19039774785122063
45403,3.0,2.0,66.0,62.0,0.3100015964448556,-0.42638845728713926
45404,4.0,3.0,121.0,110.0,2.0635683688781206,0.7547970532096777
45405,2.0,1.0,50.0,47.0,-1.3384695311641854,0.17846124582636008
45406,2.0,1.0,51.0,45.0,-1.3463483950049107,0.006147813625034605
45407,2.0,1.0,50.0,40.0,-1.479727046030206,0.18086397836280482
45408,3.0,3.0,160.3,110.0,2.892578029581069,-0.37267824997004845
45409,1.0,1.0,32.0,30.0,-2.237011840707755,0.18174060509525886
45410,4.0,3.0,127.0,121.0,3.637856273878678,-1.5992222849583626
45411,2.0,1.0,49.0,37.0,-1.6326498220847945,0.04151601641690997
45412,4.0,4.0,188.0,159.0,3.4050270258080326,1.8426229608646556
45413,4.0,3.0,177.0,169.0,4.946766326201608,-0.9976796021768306
45414,1.0,1.0,33.0,30.0,-2.284433494579075,-0.08508398076382583
45415,3.0,2.0,75.0,60.0,0.05030213567657565,-0.28075443726571
45416,2.0,1.0,91.0,49.0,-1.1002481437392178,0.2979816214985225
45417,2.0,1.0,55.0,55.0,-0.8526237806201302,-0.31453789314068287
45418,5.0,3.0,130.0,105.0,2.518836032285693,0.3702100899119473
45419,1.0,1.0,38.0,34.0,-2.0995102009679534,0.3147094238549601
45420,1.0,1.0,49.0,35.0,-1.92185892685745,0.41410932248177557
45421,3.0,2.0,135.0,128.0,3.3620315323582783,-1.7045193413470283
45422,1.0,1.0,30.0,27.0,-2.4110239951283243,-0.44945420558679366
45423,3.0,2.0,230.0,72.0,1.4265137728420407,2.4192366896386384
45424,3.0,2.0,87.0,55.0,0.1023143098555258,-0.11448480947581374
45425,3.0,2.0,50.0,50.0,-0.5194129150564166,-0.06364974807748301
45426,3.0,2.0,66.0,56.0,-0.04744998339463224,-0.4104997759185139
45427,2.0,1.0,53.0,50.0,-1.326346257570006,-0.02022840863572829
45428,4.0,3.0,104.0,80.0,1.7350954780287133,-0.35695258741220154
45429,3.0,2.0,55.0,55.0,-0.030642385819460927,-0.5500985056198666
45430,4.0,3.0,121.0,117.0,2.8787449178805273,-0.451944400641023
45431,1.0,1.0,39.0,36.0,-2.121883722045907,0.25595921779808545
45432,4.0,3.0,103.0,94.0,1.922574832611506,-0.18754920044841653
45433,2.0,1.0,60.0,49.0,-1.101001258342014,0.03924413157451886
45434,2.0,1.0,62.0,52.0,-0.964371471032106,-0.13291216522228919
45435,2.0,1.0,40.0,36.0,-1.6901562269554433,-0.23766796632637732
45436,2.0,1.0,42.0,38.0,-1.5397555419437299,0.261770695860113
45437,3.0,2.0,92.0,70.0,0.5974074927074255,-0.41166677011555913
45438,4.0,3.0,125.0,98.0,2.3410755310162723,-0.22611234749421738
45439,3.0,2.0,62.0,58.0,-0.24234785775848816,0.04973002098000289
45440,2.0,1.0,49.0,42.0,-1.530928845690418,0.51136877540425
45441,3.0,2.0,60.0,51.0,-0.41955980312344776,-0.4322084586321118
45442,2.0,1.0,97.0,65.0,-0.7112708472485126,0.6231982608277259
45443,3.0,2.0,70.0,64.0,-0.021800072087670007,-0.15525308550920097
45444,3.0,2.0,72.0,63.0,0.11357300509208988,-0.282201420780343
45445,4.0,3.0,195.7,150.0,3.996846977638253,0.6803712689153357
45446,2.0,1.0,42.0,42.0,-1.5712103605456482,-0.06978835324504953
45447,3.0,2.0,92.7,87.0,0.4176993085064019,0.31498184160284287
45448,3.0,2.0,60.0,55.0,-0.35613191323132914,0.031084431472794903
45449,1.0,1.0,23.0,23.0,-2.416161390753371,0.002680858970924948
45450,2.0,1.0,43.0,39.0,-1.5617979056966338,-0.04442194731243632
45451,2.0,1.0,38.0,38.0,-1.5787833960182056,-0.15496021940368998
45452,2.0,1.0,52.0,47.0,-1.4003231201007589,0.06990159398618463
45453,3.0,2.0,78.0,63.0,-0.09253672484402477,0.20463597427010832
45454,2.0,1.0,57.0,49.0,-1.1601914516801195,0.15950638472371476
45455,3.0,2.0,91.0,54.0,-0.08261409086205025,0.3597493824850757
45456,1.0,1.0,32.0,26.0,-2.265127735844935,-0.26770202613142396
45457,1.0,1.0,31.0,31.0,-2.2513339659119977,0.11241906152616299
45458,6.0,5.0,198.0,180.0,6.293671340743234,-0.03531222489305332
45459,3.0,2.0,68.0,61.0,0.4279351672309587,-0.6411488098916082
45460,2.0,1.0,39.0,39.0,-1.6110745713889498,0.01358747985082561
45461,3.0,2.0,74.6,52.0,0.021452201075675432,-0.17164869683994788
45462,3.0,2.0,107.0,84.0,1.3291838882973324,-0.5183894055423083
45463,1.0,1.0,39.0,36.0,-2.1262687656424046,0.27680108576529394
45464,3.0,2.0,53.0,52.0,-0.39574925985447773,-0.36748203618503444
45465,5.0,3.0,114.0,114.0,2.4342769983597354,0.3806976657886779
45466,3.0,4.0,170.0,170.0,3.9529720882984636,0.6124577549586867
45467,3.0,2.0,148.0,139.0,2.202911089128557,0.8277748765792741
45468,3.0,2.0,76.0,76.0,0.17223489501480427,0.13090446718475843
45469,4.0,3.0,120.0,101.0,2.4674610684542775,-0.7452985650877457
45470,4.0,3.0,165.0,165.0,3.3708060269445648,1.025352629639306
45471,3.0,2.0,89.0,66.0,-0.18684134237794384,0.9190820184539467
45472,1.0,1.0,39.9,34.0,-2.174451136071719,0.047507185415293356
45473,4.0,3.0,164.0,164.0,4.465686013751177,-0.6531033200927893
45474,4.0,3.0,112.0,105.0,2.322416399505249,-0.2150079804019031
45475,3.0,2.0,48.0,48.0,-0.4028859234633177,-0.24490779753841055
45476,3.0,2.0,152.0,66.0,0.96939330340594,0.2963546582732773
45477,1.0,1.0,37.0,32.0,-2.181115299941017,0.1755884421356471
45478,2.0,1.0,48.0,42.0,-1.5265049391913312,-0.21891857194403397
45479,4.0,3.0,100.0,70.0,1.3649659825986349,-0.006319252397284753
45480,1.0,1.0,53.0,45.0,-1.8583374719293995,0.20528229402390416
45481,4.0,3.0,93.0,83.0,1.8676222505111697,-1.0266879033289156
45482,4.0,3.0,85.0,80.0,1.4608892106522795,-0.45060089940261167
45483,4.0,3.0,81.0,78.0,1.149118699146067,-0.6958451143227598
45484,2.0,1.0,40.0,33.0,-1.7779176469726392,0.2921327924447836
45485,2.0,1.0,45.0,42.0,-1.4947865563235172,0.2526453471864281
45486,2.0,1.0,51.0,41.0,-1.3753421910805066,0.06602261098484756
45487,2.0,1.0,30.0,30.0,-2.0264707589619975,0.12852360261666473
45488,3.0,2.0,50.0,48.0,-0.35048342351385886,-0.43720352641072807
45489,3.0,2.0,45.0,45.0,-0.5798280362240206,-0.7518324537743395
45490,2.0,1.0,49.0,42.0,-1.340328560585162,-0.06474649361931052
45491,2.0,1.0,45.0,43.1,-1.4207815406548907,0.0077932887785490705
45492,1.0,1.0,36.0,34.0,-2.063086961084284,0.05755647092224881
45493,3.0,2.0,69.0,63.0,0.38282473771677333,-0.3843957628035278
45494,4.0,3.0,76.0,76.0,0.8174529105302187,0.212248608265415
45495,2.0,1.0,39.0,39.0,-1.6828557615008388,0.2544904219284964
45496,3.0,2.0,49.0,49.0,-0.7362977638454028,-0.5822702911412007
45497,3.0,2.0,107.0,89.0,0.9130945551686881,-0.18468442059257237
45498,2.0,1.0,60.0,40.0,-1.3277430568044313,-0.1596219722054741
45499,3.0,2.0,87.0,79.0,0.6001117818496907,0.10295452899872586
45500,1.0,1.0,46.0,38.0,-1.9610690357032137,-0.017847279880669652
45501,3.0,2.0,73.0,63.0,0.3346842956012956,-0.394584747502052
45502,3.0,2.0,113.0,80.0,0.7388967841783144,-0.10405205603821381
45503,4.0,3.0,140.0,79.0,1.5040197643266986,0.9107234765422931
45504,2.0,1.0,33.0,33.0,-1.9447100245124738,0.26257590439223344
45505,1.0,1.0,48.0,45.0,-1.858593732476502,-0.2871396233992647
45506,5.0,3.0,191.0,191.0,4.682438879630768,1.0471841408665317
45507,3.0,2.0,77.0,64.0,0.7263327223103879,-1.0412922082379568
45508,3.0,2.0,68.0,65.0,-0.182990073521827,-0.3518153747839773
45509,4.0,3.0,95.0,85.0,1.9066575409898268,-0.47889209651075487
45510,2.0,1.0,41.0,38.0,-1.5719772772170075,-0.06014267916602087
45511,2.0,1.0,45.0,39.0,-1.428618404789393,-0.01899871435065436
45512,4.0,3.0,90.0,90.0,1.410571327312149,0.22026301374845267
45513,3.0,2.0,75.0,71.0,0.4882177312489276,-0.8114272228928049
45514,4.0,3.0,130.0,107.0,2.0952115122863777,0.13579951167128765
45515,4.0,3.0,144.0,137.0,3.3009042908424404,-0.021685694228164663
45516,3.0,2.0,93.0,93.0,1.4307174228282324,-0.7383682753754232
45517,1.0,1.0,44.0,32.0,-2.0661138488328845,0.19309267703802002
45518,2.0,1.0,45.0,43.0,-1.5976080381929854,-0.054798743942085885
45519,2.0,1.0,50.0,40.0,-1.5131165693783264,-0.4098965870648517
45520,3.0,2.0,72.0,67.0,0.04969979549798219,-0.4448542975278796
45521,3.0,2.0,49.0,45.0,-0.6055911979611589,-0.3520775550970054
45522,3.0,2.0,70.0,63.0,0.030348590855174815,-0.37172789423982733
45523,2.0,1.0,30.0,30.0,-1.9422263848814598,-0.3282484368662894
45524,3.0,2.0,60.0,56.0,-0.34687245832844293,-0.3481696053548169
45525,4.0,3.0,70.0,70.0,1.4913852601938675,-1.0254950049222433
45526,3.0,2.0,55.0,55.0,-0.06687761076807193,-0.3189974782031436
45527,2.0,1.0,40.0,40.0,-1.61740301978598,0.21561998166108115
45528,1.0,1.0,35.0,31.0,-2.1056819276293486,0.0006573441231035237
45529,2.0,1.0,34.0,34.0,-1.842569577933748,-0.05742099969341279
45530,3.0,2.0,63.0,63.0,-0.047325576130278484,0.057295434146526374
45531,3.0,2.0,111.0,90.0,1.7633188018044195,-1.0599749289051101
45532,3.0,2.0,67.0,67.0,0.031794118788276926,0.30005152977893146
45533,5.0,4.0,250.0,215.0,5.8614629078877885,1.444496005958402
45534,4.0,3.0,136.0,125.0,2.687286374454782,0.31861334001911684
45535,2.0,1.0,61.7,43.0,-1.1934608152276958,0.16800871381486232
45536,4.0,3.0,75.0,66.0,1.1356995829101237,-0.3990060210101944
45537,1.0,1.0,38.0,36.0,-2.0124295580916622,-0.034420698056500096
45538,4.0,3.0,112.0,101.0,1.7548860237931794,0.2896016590121474
45539,3.0,2.0,63.0,63.0,-0.01421606169525793,-0.20067142236854726
45540,3.0,2.0,77.0,60.0,0.09071307330188846,-0.2615794648496632
45541,4.0,3.0,120.0,112.0,2.694256082243931,-0.38347852252341463
45542,1.0,1.0,36.0,33.0,-2.19147723400874,-0.03904424067389624
45543,2.0,1.0,61.4,40.0,-1.2648167204064276,0.049561292047359616
45544,4.0,3.0,103.0,100.0,1.6041875030351953,0.5121399393075687
45545,4.0,3.0,80.0,80.0,1.2349424942289413,0.034484631497887296
45546,3.0,2.0,70.0,62.0,-0.07753729094400878,-0.19621708489779274
45547,2.0,1.0,48.2,40.0,-1.5235096374815336,0.06408197787723909
45548,3.0,1.0,161.1,109.0,1.92328448191813,0.13933479363122733
45549,1.0,1.0,34.0,34.0,-2.0946824244142563,0.035157944580744394
45550,2.0,1.0,73.0,33.0,-1.366981656092478,-0.06655958785489544
45551,2.0,1.0,97.0,47.0,-0.7816808648895929,0.42542735068115006
45552,2.0,1.0,55.0,51.0,-1.2955597376288963,0.4927282734334481
45553,2.0,1.0,42.0,42.0,-1.6374700788392316,0.014752188438791296
45554,2.0,1.0,46.0,42.0,-1.3648733484368056,-0.20803704826118513
45555,3.0,2.0,82.0,70.0,0.43340002922671306,-0.4796430437668097
45556,3.0,2.0,54.0,53.0,-0.3671093133016621,0.025657007050249953
45557,4.0,3.0,90.0,90.0,1.3732930949870719,0.16995429000069784
45558,4.0,4.0,192.0,179.0,5.02822257716597,0.284234518350303
45559,3.0,2.0,99.0,87.0,0.7165523602031609,0.23561574162530813
45560,4.0,3.0,78.0,78.0,1.2238893279880971,-0.6359628393780354
45561,3.0,2.0,72.0,64.0,0.3044681198089856,-0.12051251796957012
45562,3.0,2.0,110.0,71.0,0.6177527762486308,0.1319262721903005
45563,2.0,1.0,67.0,59.0,-1.0300192034441977,0.3577412734562092
45564,3.0,2.0,105.0,105.0,1.1442592208586286,-0.021064601829143784
45565,1.0,1.0,44.0,35.0,-2.1367068119663797,-0.003938219931199124
45566,3.0,2.0,53.0,49.0,-0.4158216455993942,-0.013230672942937142
45567,3.0,4.0,191.0,101.0,2.586951835792716,0.8947992554643482
45568,3.0,2.0,88.0,88.0,0.5714913758104637,0.3258312636803607
45569,6.0,4.0,251.0,231.0,7.32605770945059,0.13049536082921104
45570,2.0,1.0,34.0,34.0,-1.854788143367387,0.058665546006388264
45571,4.0,2.0,74.0,74.0,0.572313072494663,0.21836963178344204
45572,3.0,2.0,70.3,55.0,-0.18223306575783318,0.09533921350555777
45573,5.0,1.0,164.0,164.0,3.547754033643442,0.19652465814435688
45574,1.0,1.0,35.0,30.0,-2.2348082387813295,0.25360364731726986
45575,3.0,2.0,66.0,60.0,0.04342524007449632,-0.11554780367011785
45576,3.0,2.0,67.0,67.0,-0.06266470957114412,0.17166524068807623
45577,1.0,1.0,35.0,32.0,-2.1904321906269124,0.06595343466791759
45578,4.0,3.0,65.0,65.0,0.9121113289366103,-0.2350662740158501
45579,3.0,2.0,89.0,83.0,0.6710348592636832,-0.04781850466807629
45580,4.0,3.0,146.0,106.0,2.614173010360794,0.2688908706846437
45581,5.0,4.0,231.0,231.0,6.3017523461341005,0.753045993597648
45582,2.0,1.0,46.0,44.0,-1.523603206828947,0.3198240367432442
45583,2.0,1.0,45.0,45.0,-1.5943391502349136,0.039466334601126425
45584,5.0,4.0,150.0,150.0,5.107074878871889,-1.3202854257932335
45585,4.0,3.0,124.0,116.0,3.3772210073459177,-1.3179930294158178
45586,3.0,2.0,55.0,52.0,-0.4078908864778434,0.06510087117415396
45587,2.0,1.0,35.0,35.0,-1.8331899814113977,-0.05980372458810882
45588,1.0,1.0,46.0,42.0,-1.8680007496914328,0.014781389918190162
45589,2.0,1.0,48.0,45.0,-1.413301616450824,0.012926198074582052
45590,1.0,1.0,15.0,15.0,-2.7255443026517745,0.10744733470905797
45591,2.0,1.0,60.0,52.0,-1.0600585324760723,0.2062258095702053
45592,3.0,2.0,59.0,59.0,-0.22183834988258966,-0.016098504794939784
45593,4.0,3.0,115.0,100.0,2.076763954534174,0.17728503811009985
45594,1.0,1.0,34.0,30.0,-2.1373677773473636,0.07076839069494913
45595,2.0,1.0,31.0,31.0,-2.0606089239431773,0.18867874869498918
45596,4.0,2.0,276.0,158.0,4.362183545869877,1.6651097466210893
45597,4.0,3.0,154.0,137.0,4.145347089725378,-1.2923712952170248
45598,3.0,2.0,76.0,69.0,0.2109712280440846,0.24335830367061942
45599,2.0,1.0,48.0,48.0,-1.436295006354204,0.35591727879180723
45600,2.0,1.0,45.9,32.0,-1.718669917422,0.16018465266618073
45601,1.0,1.0,47.0,41.0,-1.8640837742124445,0.1570382604668783
45602,3.0,2.0,106.0,90.0,1.6002084497037095,-0.8001744623593904
45603,2.0,1.0,65.0,33.0,-1.299310975637638,0.06739022232116738
45604,3.0,2.0,56.0,53.0,-0.22750353328478115,-0.3322949839365275
45605,2.0,1.0,33.0,33.0,-1.9581817590888322,0.2631748092181104
45606,2.0,1.0,52.0,48.0,-1.2541451943264816,0.14848653540911064
45607,1.0,1.0,34.0,30.0,-2.2314046582826603,0.05362111229610197
45608,3.0,2.0,92.0,92.0,1.08686200948308,-0.21393057483227268
45609,3.0,2.0,48.0,40.0,-0.5651077445354428,-0.24578221289837912
45610,6.0,4.0,195.0,146.0,5.018186995871018,0.03466002541242107
45611,3.0,2.0,75.0,62.0,0.08351103888151756,-0.07277281731527975
45612,1.0,1.0,34.0,32.0,-2.1979969245563944,0.046693571733829674
45613,1.0,1.0,40.0,36.0,-1.9140312828000894,-0.07200739720389844
45614,2.0,1.0,139.0,76.0,0.46753330836144075,0.39261198821274307
45615,4.0,3.0,105.0,105.0,1.8479727466434201,0.4191403173817182
45616,1.0,1.0,39.0,34.0,-2.141253214921781,0.1615879986046466
45617,3.0,2.0,55.0,55.0,-0.455038855929393,-0.40295114488123446
45618,3.0,2.0,129.0,103.0,1.5478240295576784,0.16025978564598767
45619,3.0,2.0,50.0,50.0,-0.5811393070121471,0.006072404940053869
45620,3.0,2.0,143.0,143.0,1.8220545856726338,1.3734861214972562
45621,3.0,2.0,86.0,74.0,0.32294057885414396,-0.10395617979102299
45622,3.0,2.0,121.0,64.0,0.36357385313659085,0.19682798686351494
45623,1.0,1.0,30.0,25.0,-2.4082651554149814,-0.024825849064295077
45624,1.0,1.0,33.0,33.0,-2.2822511724081624,0.3633260825237172
45625,2.0,1.0,46.0,46.0,-1.3918683450936387,0.30124618789095314
45626,3.0,2.0,69.0,63.0,-0.055388779405418795,-0.028526933439772695
45627,2.0,1.0,139.0,61.0,-0.20723816339255824,0.7359610949114572
45628,4.0,3.0,64.0,64.0,0.5472490278662944,-0.007068184990629496
45629,3.0,2.0,80.0,80.0,0.28700518447662177,0.4326801545653342
45630,3.0,2.0,69.0,62.0,-0.08905204465505472,-0.03796154313136015
45631,3.0,2.0,95.0,85.0,1.1126265298014466,-0.44339091949524007
45632,3.0,2.0,74.0,69.0,0.2766356940193681,-0.15235072886072515
45633,2.0,1.0,61.0,48.0,-1.1863271514224036,0.08528447764120226
45634,1.0,1.0,40.0,40.0,-2.113983517058733,0.3044872142899803
45635,2.0,1.0,52.0,48.0,-1.2420077839459012,0.11638461760240273
45636,3.0,2.0,56.0,51.0,-0.4017537867314597,-0.35176668123833316
45637,4.0,3.0,81.0,67.0,1.1379758658598098,-0.25928282228667304
45638,3.0,2.0,62.0,62.0,-0.1305117582559342,-0.035384723594679986
45639,4.0,3.0,143.0,83.0,1.8161380491325239,0.24127771407579418
45640,2.0,1.0,62.0,45.0,-1.1982038691319807,0.022356237758364664
45641,4.0,3.0,280.0,215.0,6.637185844015159,0.25431180923465013
45642,4.0,3.0,161.0,149.0,4.344069163362197,-0.9852194311803222
45643,1.0,1.0,33.0,33.0,-2.1944250457261014,0.25474986295832835
45644,2.0,1.0,32.0,32.0,-1.8573851261732652,0.11864502025820998
45645,3.0,2.0,62.0,57.0,-0.28283952227634235,-0.020600173146469614
45646,1.0,1.0,50.0,47.0,-1.6978389983617659,0.19975070019485083
